name,result,place,country,category
Бекетов Антон,3:40:37,2249,Россия,М24
Кузьминов Игорь,3:40:37,2250,Россия,М57
Небольсин Сергей,3:40:38,2251,Россия,М54
Ковальчук Ирина,3:40:39,2252,Россия,Ж35
Заслугин Андрей,3:40:39,2253,Россия,М41
Миколаенко Денис,3:40:39,2254,Россия,М23
Хрыков Илья,3:40:40,2255,Россия,М36
Королев Константин,3:40:41,2256,Россия,М29
Остапенко Алексей,3:40:41,2257,Украина,М23
Митраков Александр,3:40:42,2258,Россия,М28
Смирнов Антон,3:40:45,2259,Россия,М29
Антончик Аркадий,3:40:47,2260,Россия,М39
Прокофьев Дмитрий,3:40:47,2261,Россия,М32
Фисенко Дмитрий,3:40:47,2262,Россия,М41
Копылов Вадим,3:40:47,2263,Россия,М44
Сова Вадим,3:40:48,2264,Россия,М31
Согонов Илья,3:40:48,2265,Россия,М31
Novikov Oleg,3:40:50,2266,Россия,М34
Dobrenic Dobrisa,3:40:50,2267,Хорватия,М51
Скабелин Роман,3:40:50,2268,Россия,М27
Накостенко Василий,3:40:52,2269,Россия,М31
Мищенко Алексей,3:40:54,2270,Россия,М38
Щербаков Михаил,3:40:55,2271,Россия,М35
Субботин Игорь,3:40:55,2272,Россия,М29
Мищенко Евгений,3:40:56,2273,Россия,М29
Кунцевич Дмитрий,3:40:57,2274,Россия,М32
Kyrylenko Dmytro,3:40:59,2275,Украина,М36
Rakhmonov Alisher,3:40:59,2276,Россия,М36
Васильев Юрий,3:41:01,2277,Россия,М34
Балакин Семён,3:41:02,2278,Россия,М32
Сушков Дмитрий,3:41:03,2279,Россия,М35
Скворцов Эдуард,3:41:05,2280,Россия,М29
Егоренков Максим,3:41:06,2281,Россия,М40
Цыплаков Алексей,3:41:09,2282,Казахстан,М21
Бенкин Алексей,3:41:09,2283,Россия,М34
Фешин Алексей,3:41:09,2284,Россия,М39
Репин Денис,3:41:10,2285,Россия,М41
Potapov Denis,3:41:10,2286,Россия,М33
Санников Дмитрий,3:41:11,2287,Россия,М29
Газин Алексей,3:41:11,2288,Россия,М35
Гриб Дмитрий,3:41:11,2289,Россия,М31
Зырянов Артем,3:41:12,2290,Россия,М24
Сологубов Федор,3:41:13,2291,Россия,М26
Belov Nikita,3:41:13,2292,Россия,М24
Текучев Иван,3:41:13,2293,Россия,М28
Гориславец Дмитрий,3:41:14,2294,Россия,М29
Федорук Дмитрий,3:41:14,2295,Россия,М33
Рыжов Алексей,3:41:14,2296,Россия,М29
Александров Андрей,3:41:15,2297,Россия,М26
Благодарный Игорь,3:41:16,2298,Россия,М35
Мордирос Александр,3:41:16,2299,Россия,М43
Ilyashenko Evgeniy,3:41:17,2300,Россия,М30
Пискунов Александр,3:41:17,2301,Россия,М27
Мельников Иван,3:41:17,2302,Россия,М43
Кокин Леонид,3:41:18,2303,Россия,М38
Пермяков Иван,3:41:20,2304,Россия,М20
Харин Иван,3:41:22,2305,Россия,М23
Michalcik Ondrej,3:41:22,2306,Чехия,М42
Lyakina Anna,3:41:23,2307,Россия,Ж28
Городецкий Никита,3:41:23,2308,Россия,М41
Давлетшин Ильдар,3:41:23,2309,Россия,М31
Донина Дарья,3:41:24,2310,Россия,Ж32
Guteyev Daniel,3:41:25,2311,Россия,М37
Ballisager Anders,3:41:25,2312,Дания,М48
Попов Павел,3:41:26,2313,Россия,М34
Aleynik Andrey,3:41:26,2314,Россия,М20
Soldatov Oleg,3:41:27,2315,Россия,М40
Бережанский Михаил,3:41:27,2316,Россия,М36
Yaroshenko Ilya,3:41:28,2317,Россия,М47
Koshkinbayeva Aisulu,3:41:28,2318,Казахстан,Ж27
Кашурин Андрей,3:41:29,2319,Россия,М27
Козлов Александр,3:41:31,2320,Россия,М31
Kozlov Ilya,3:41:31,2321,Россия,М29
Зачёсов Евгений,3:41:32,2322,Россия,М37
Шевченко Дмитрий,3:41:32,2323,Россия,М23
Смирнов Юрий,3:41:33,2324,Россия,М27
Мищенко Алексей,3:41:34,2325,Россия,М33
Подопригора Владимир,3:41:34,2326,Россия,М40
Merzlikin Roman,3:41:35,2327,Россия,М40
Гадельшина Инна,3:41:35,2328,Россия,Ж32
Мягкий Владислав,3:41:35,2329,Россия,М43
Глазов Максим,3:41:36,2330,Россия,М40
Maklakov Alexey,3:41:38,2331,Россия,М41
Рогожина Кристина,3:41:39,2332,Россия,Ж37
Есипов Леонид,3:41:40,2333,Россия,М29
Умрихин Дмитрий,3:41:40,2334,Россия,М30
Афанасьев Павел,3:41:40,2335,Россия,М29
Pushkarev Vadim,3:41:41,2336,Россия,М36
Детистов Иван,3:41:41,2337,Россия,М30
Рудометкин Павел,3:41:41,2338,Россия,М36
Корчиков Олег,3:41:43,2339,Россия,М45
Максимова Ксения,3:41:43,2340,Россия,Ж20
Lavrov Nikolai,3:41:44,2341,Россия,М33
Krasnoschekov Alexander,3:41:44,2342,Россия,М30
Овчинников Илья,3:41:45,2343,Россия,М27
Бурдов Алексей,3:41:45,2344,Россия,М47
Shikhov Miron,3:41:47,2345,Россия,М33
Корчак Руслан,3:41:48,2346,Россия,М33
Дедов Александр,3:41:48,2347,Россия,М39
Зёрнушкин Сергей,3:41:48,2348,Россия,М34
Просветов Роман,3:41:48,2349,Россия,М31
Щекачев Антон,3:41:49,2350,Россия,М34
Дацук Александр,3:41:49,2351,Россия,М64
Федоров Игорь,3:41:49,2352,Россия,М34
Nopkaysorn Somboonpong,3:41:50,2353,Таиланд,М39
Казакевич Сергей,3:41:52,2354,Россия,М41
Неборский Олег,3:41:53,2355,Россия,М28
Rybalka Dmitry,3:41:53,2356,Россия,М30
Киреев Константин,3:41:54,2357,Россия,М37
Яковлев Алексей,3:41:54,2358,Россия,М35
Spoelstra Johan,3:41:54,2359,Нидерланды,М33
Карпенко Сергей,3:41:55,2360,Россия,М33
Малых Александр,3:41:56,2361,Россия,М30
Ручкин Дмитрий,3:41:56,2362,Россия,М31
Воробьев Сергей,3:41:56,2363,Россия,М32
Поздняков Александр,3:41:57,2364,Россия,М33
Sukorkin Ivan,3:41:59,2365,Россия,М31
Свистунов Артём,3:41:59,2366,Россия,М39
Даминев Марсель,3:41:59,2367,Россия,М28
Коптелов Матвей,3:41:59,2368,Россия,М33
Serdtsev Andrey,3:41:59,2369,Россия,М48
Косов Владимир,3:42:00,2370,Россия,М69
Зингаревич Денис,3:42:00,2371,Россия,М36
Оганисян Армен,3:42:00,2372,Швейцария,М39
Купцов Николай,3:42:01,2373,Белоруссия,М24
Cho Rebecca,3:42:01,2374,Гонконг,Ж53
Ciccarelli Paolo,3:42:01,2375,Италия,М51
Маслов Константин,3:42:02,2376,Россия,М48
Волович Александр,3:42:02,2376,Россия,М41
Чирков Максим,3:42:02,2378,Россия,М49
Kocherga Kirill,3:42:02,2379,Россия,М31
Tolochkina Ekaterina,3:42:03,2380,Россия,Ж32
Синицын Алексей,3:42:03,2381,Россия,М51
Mikhaylov Viktor,3:42:04,2382,Россия,М34
Горючкин Виталий,3:42:06,2383,Россия,М38
Широкшин Николай,3:42:06,2384,Россия,М48
Маменко Денис,3:42:06,2385,Россия,М35
Лебедев Владимир,3:42:07,2386,Россия,М52
Нагнибеда Олег,3:42:07,2387,Россия,М47
Юмжаков Кирилл,3:42:07,2388,Россия,М40
Strygin Dima,3:42:07,2389,Россия,М28
Абашова Валентина,3:42:08,2390,Россия,Ж55
Фролов Сергей,3:42:09,2391,Россия,М45
Прокофьев Эдуард,3:42:09,2392,Россия,М53
Гладько Роман,3:42:09,2393,Россия,М31
Кудинов Михаил,3:42:10,2394,Россия,М32
Иванов Семен,3:42:10,2395,Россия,М29
Ирдименьев Алексей,3:42:10,2396,Россия,М34
Шипицина Наталья,3:42:11,2397,Россия,Ж28
Подольский Сергей,3:42:11,2398,Россия,М31
Павлова Ольга,3:42:12,2399,Россия,Ж36
Гумеров Артур,3:42:12,2400,Россия,М26
Борисов Борис,3:42:12,2401,Россия,М45
Безуглов Николай,3:42:12,2402,Россия,М59
Данилова Екатерина,3:42:13,2403,Россия,Ж30
Романенко Николай,3:42:13,2404,Россия,М37
Mamin Kamil,3:42:14,2405,Россия,М24
Султанов Энвар,3:42:14,2406,Россия,М56
Киселёв Илья,3:42:15,2407,Россия,М32
Артёмов Иван,3:42:15,2408,Россия,М37
Державин Николай,3:42:15,2409,Россия,М29
Шишов Максим,3:42:16,2410,Россия,М40
Абдуллин Эдуард,3:42:16,2411,Россия,М38
Астахов Александр,3:42:16,2411,Россия,М36
Тикунов Тимофей,3:42:16,2413,Россия,М31
Питеркин Сергей,3:42:19,2414,Россия,М48
Cheng Tak_Chi,3:42:20,2415,КНР,М53
Болотин Игорь,3:42:22,2416,Россия,М37
Шачков Андрей,3:42:22,2417,Россия,М48
Шарипова Анастасия,3:42:24,2418,Россия,Ж26
Малышев Иван,3:42:24,2419,Россия,М34
Милов Олег,3:42:25,2420,Россия,М44
Чернов Владимир,3:42:25,2421,Россия,М38
Абрамов Иван,3:42:26,2422,Россия,М38
Карявин Артем,3:42:27,2423,Россия,М32
Иноземцев Тимофей,3:42:28,2424,Россия,М34
Рауткин Алексей,3:42:28,2425,Россия,М25
Рунков Владислав,3:42:29,2426,Россия,М34
Шнюков Константин,3:42:30,2427,Россия,М33
Абарьянц Эд,3:42:31,2428,Россия,М27
Баранов Сергей,3:42:31,2429,Россия,М36
Васильченко Александр,3:42:31,2430,Россия,М31
Лукашев Геннадий,3:42:31,2431,Россия,М41
Синельников Константин,3:42:33,2432,Россия,М36
Ахметов Александр,3:42:33,2433,Россия,М46
Юдин Александр,3:42:34,2434,Россия,М28
Тренин Игорь,3:42:35,2435,Россия,М34
Чиркова Ольга,3:42:35,2436,Россия,Ж36
Гребенчук Антон,3:42:35,2437,Россия,М34
Parfenov Stanislav,3:42:36,2438,Россия,М36
Tkachev Alexander,3:42:37,2439,Россия,М26
Крохмаль Евгений,3:42:37,2440,Россия,М42
Анищенко Евгений,3:42:38,2441,Россия,М39
Олейников Илья,3:42:38,2442,Россия,М39
Доценко Роман,3:42:38,2443,Россия,М49
Кудряев Роман,3:42:38,2444,Россия,М32
Атмачева Татьяна,3:42:38,2445,Россия,Ж31
Барановский Валерий,3:42:39,2446,Россия,М43
Беловзоров Максим,3:42:39,2447,Россия,М28
Гаглоев Александр,3:42:41,2448,Россия,М28
Чивин Андрей,3:42:41,2449,Россия,М39
Болотов Алексей,3:42:42,2450,Россия,М35
Чудайкин Илья,3:42:43,2451,Россия,М31
Абасов Тофик,3:42:44,2452,Россия,М52
Гусев Алексей,3:42:45,2453,Россия,М46
Кухаренко Филипп,3:42:45,2454,Россия,М19
Ковальков Юрий,3:42:46,2455,Россия,М34
Гранкин Сергей,3:42:47,2456,Россия,М33
Смаев Вячеслав,3:42:47,2457,Россия,М26
Сотников Александр,3:42:47,2458,Россия,М33
Каменских Николай,3:42:47,2459,Россия,М75
Анищенков Андрей,3:42:50,2460,Россия,М43
Черемных Евгений,3:42:50,2461,Россия,М33
Симановский Владимир,3:42:51,2462,Россия,М26
Osipov Aleksandr,3:42:51,2463,Россия,М32
